"instant","dteday","season","yr","mnth","hr","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed","casual","registered","cnt","date"
9498,"2/5/2012",1,1,2,15,0,"Sun","no","2_Mist+cloudy",0.3,0.2879,0.56,0.2537,55,217,272,2012-02-05 15:00:00
9499,"2/5/2012",1,1,2,16,0,"Sun","no","1_clear",0.3,0.2879,0.56,0.2239,35,261,296,2012-02-05 16:00:00
9500,"2/5/2012",1,1,2,17,0,"Sun","no","1_clear",0.32,0.3182,0.53,0.1642,31,275,306,2012-02-05 17:00:00
9501,"2/5/2012",1,1,2,18,0,"Sun","no","1_clear",0.3,0.2879,0.52,0.2537,10,171,181,2012-02-05 18:00:00
9502,"2/5/2012",1,1,2,19,0,"Sun","no","1_clear",0.3,0.2879,0.52,0.2239,6,63,69,2012-02-05 19:00:00
9503,"2/5/2012",1,1,2,20,0,"Sun","no","1_clear",0.28,0.2727,0.56,0.194,3,47,50,2012-02-05 20:00:00
9504,"2/5/2012",1,1,2,21,0,"Sun","no","1_clear",0.28,0.2879,0.56,0.1045,6,60,66,2012-02-05 21:00:00
9505,"2/5/2012",1,1,2,22,0,"Sun","no","1_clear",0.26,0.2727,0.6,0.1045,9,182,191,2012-02-05 22:00:00
9506,"2/5/2012",1,1,2,23,0,"Sun","no","1_clear",0.24,0.2424,0.7,0.1343,4,38,42,2012-02-05 23:00:00
9507,"2/6/2012",1,1,2,0,0,"mon","yes","1_clear",0.24,0.2424,0.65,0.1343,7,14,21,2012-02-06 00:00:00
9508,"2/6/2012",1,1,2,1,0,"mon","yes","1_clear",0.22,0.2576,0.75,0.0896,0,6,6,2012-02-06 01:00:00
9509,"2/6/2012",1,1,2,2,0,"mon","yes","1_clear",0.22,0.2727,0.75,0,0,3,3,2012-02-06 02:00:00
9510,"2/6/2012",1,1,2,4,0,"mon","yes","1_clear",0.18,0.2121,0.8,0.1045,0,2,2,2012-02-06 04:00:00
9511,"2/6/2012",1,1,2,5,0,"mon","yes","1_clear",0.18,0.2121,0.8,0.1045,0,17,17,2012-02-06 05:00:00
9512,"2/6/2012",1,1,2,6,0,"mon","yes","1_clear",0.16,0.1818,0.86,0.1045,0,72,72,2012-02-06 06:00:00
9513,"2/6/2012",1,1,2,7,0,"mon","yes","1_clear",0.16,0.1818,0.86,0.1045,5,229,234,2012-02-06 07:00:00
9514,"2/6/2012",1,1,2,8,0,"mon","yes","1_clear",0.16,0.1818,0.86,0.1343,10,434,444,2012-02-06 08:00:00
9515,"2/6/2012",1,1,2,9,0,"mon","yes","1_clear",0.18,0.2121,0.8,0.1045,8,269,277,2012-02-06 09:00:00
9516,"2/6/2012",1,1,2,10,0,"mon","yes","1_clear",0.22,0.2424,0.75,0.1045,20,96,116,2012-02-06 10:00:00
9517,"2/6/2012",1,1,2,11,0,"mon","yes","1_clear",0.26,0.2727,0.7,0.1343,12,104,116,2012-02-06 11:00:00
9518,"2/6/2012",1,1,2,12,0,"mon","yes","1_clear",0.32,0.3182,0.61,0.1642,19,131,150,2012-02-06 12:00:00
9519,"2/6/2012",1,1,2,13,0,"mon","yes","1_clear",0.38,0.3939,0.4,0.2239,17,124,141,2012-02-06 13:00:00
9520,"2/6/2012",1,1,2,14,0,"mon","yes","1_clear",0.4,0.4091,0.35,0.1642,14,126,140,2012-02-06 14:00:00
9521,"2/6/2012",1,1,2,15,0,"mon","yes","1_clear",0.42,0.4242,0.32,0.2836,25,146,171,2012-02-06 15:00:00
9522,"2/6/2012",1,1,2,16,0,"mon","yes","1_clear",0.4,0.4091,0.43,0.2537,13,215,228,2012-02-06 16:00:00
9523,"2/6/2012",1,1,2,17,0,"mon","yes","1_clear",0.4,0.4091,0.43,0.2537,13,417,430,2012-02-06 17:00:00
9524,"2/6/2012",1,1,2,18,0,"mon","yes","1_clear",0.38,0.3939,0.43,0.2239,11,426,437,2012-02-06 18:00:00
9525,"2/6/2012",1,1,2,19,0,"mon","yes","1_clear",0.36,0.3333,0.43,0.2537,7,284,291,2012-02-06 19:00:00
9526,"2/6/2012",1,1,2,20,0,"mon","yes","1_clear",0.34,0.3333,0.46,0.1642,7,194,201,2012-02-06 20:00:00
9527,"2/6/2012",1,1,2,21,0,"mon","yes","1_clear",0.32,0.3182,0.57,0.1642,11,143,154,2012-02-06 21:00:00
9528,"2/6/2012",1,1,2,22,0,"mon","yes","1_clear",0.3,0.303,0.65,0.1343,4,83,87,2012-02-06 22:00:00
9529,"2/6/2012",1,1,2,23,0,"mon","yes","1_clear",0.3,0.303,0.65,0.1343,3,43,46,2012-02-06 23:00:00
9530,"2/7/2012",1,1,2,0,0,"tue","yes","1_clear",0.3,0.2879,0.7,0.194,1,22,23,2012-02-07 00:00:00
9531,"2/7/2012",1,1,2,1,0,"tue","yes","1_clear",0.28,0.2879,0.61,0.1343,8,6,14,2012-02-07 01:00:00
9532,"2/7/2012",1,1,2,2,0,"tue","yes","1_clear",0.3,0.3333,0.61,0,0,4,4,2012-02-07 02:00:00
9533,"2/7/2012",1,1,2,3,0,"tue","yes","2_Mist+cloudy",0.3,0.3333,0.7,0,1,1,2,2012-02-07 03:00:00
9534,"2/7/2012",1,1,2,4,0,"tue","yes","2_Mist+cloudy",0.3,0.3333,0.7,0,0,3,3,2012-02-07 04:00:00
9535,"2/7/2012",1,1,2,5,0,"tue","yes","1_clear",0.32,0.3333,0.49,0.0896,0,15,15,2012-02-07 05:00:00
9536,"2/7/2012",1,1,2,6,0,"tue","yes","1_clear",0.32,0.303,0.45,0.2985,2,98,100,2012-02-07 06:00:00
9537,"2/7/2012",1,1,2,7,0,"tue","yes","1_clear",0.32,0.3485,0.45,0,6,293,299,2012-02-07 07:00:00
9538,"2/7/2012",1,1,2,8,0,"tue","yes","1_clear",0.3,0.3182,0.49,0,7,522,529,2012-02-07 08:00:00
9539,"2/7/2012",1,1,2,9,0,"tue","yes","1_clear",0.32,0.3333,0.49,0,11,278,289,2012-02-07 09:00:00
9540,"2/7/2012",1,1,2,10,0,"tue","yes","1_clear",0.34,0.3333,0.46,0.1642,12,104,116,2012-02-07 10:00:00
9541,"2/7/2012",1,1,2,11,0,"tue","yes","1_clear",0.36,0.3485,0.46,0.194,9,120,129,2012-02-07 11:00:00
9542,"2/7/2012",1,1,2,12,0,"tue","yes","1_clear",0.4,0.4091,0.4,0.3284,9,163,172,2012-02-07 12:00:00
9543,"2/7/2012",1,1,2,13,0,"tue","yes","1_clear",0.44,0.4394,0.38,0.2537,15,169,184,2012-02-07 13:00:00
9544,"2/7/2012",1,1,2,14,0,"tue","yes","1_clear",0.44,0.4394,0.38,0.2537,11,127,138,2012-02-07 14:00:00
9545,"2/7/2012",1,1,2,15,0,"tue","yes","1_clear",0.44,0.4394,0.38,0.194,13,133,146,2012-02-07 15:00:00
9546,"2/7/2012",1,1,2,16,0,"tue","yes","1_clear",0.44,0.4394,0.35,0.2537,19,257,276,2012-02-07 16:00:00
9547,"2/7/2012",1,1,2,17,0,"tue","yes","1_clear",0.44,0.4394,0.35,0.194,15,494,509,2012-02-07 17:00:00
9548,"2/7/2012",1,1,2,18,0,"tue","yes","1_clear",0.42,0.4242,0.38,0.194,10,508,518,2012-02-07 18:00:00
9549,"2/7/2012",1,1,2,19,0,"tue","yes","1_clear",0.38,0.3939,0.43,0.2239,11,327,338,2012-02-07 19:00:00
9550,"2/7/2012",1,1,2,20,0,"tue","yes","1_clear",0.36,0.3485,0.5,0.1343,6,206,212,2012-02-07 20:00:00
9551,"2/7/2012",1,1,2,21,0,"tue","yes","1_clear",0.34,0.3485,0.61,0.1045,20,170,190,2012-02-07 21:00:00
9552,"2/7/2012",1,1,2,22,0,"tue","yes","1_clear",0.32,0.3182,0.57,0.194,11,107,118,2012-02-07 22:00:00
9553,"2/7/2012",1,1,2,23,0,"tue","yes","1_clear",0.32,0.3333,0.57,0.1343,2,49,51,2012-02-07 23:00:00
9554,"2/8/2012",1,1,2,0,0,"wed","yes","1_clear",0.3,0.2879,0.56,0.2239,2,21,23,2012-02-08 00:00:00
9555,"2/8/2012",1,1,2,1,0,"wed","yes","1_clear",0.28,0.2727,0.61,0.1642,1,9,10,2012-02-08 01:00:00
9556,"2/8/2012",1,1,2,2,0,"wed","yes","1_clear",0.26,0.303,0.65,0,0,1,1,2012-02-08 02:00:00
9557,"2/8/2012",1,1,2,3,0,"wed","yes","1_clear",0.26,0.303,0.65,0,0,1,1,2012-02-08 03:00:00
9558,"2/8/2012",1,1,2,4,0,"wed","yes","1_clear",0.24,0.2576,0.7,0.0896,0,1,1,2012-02-08 04:00:00
9559,"2/8/2012",1,1,2,5,0,"wed","yes","1_clear",0.24,0.2576,0.7,0.0896,0,20,20,2012-02-08 05:00:00
9560,"2/8/2012",1,1,2,6,0,"wed","yes","2_Mist+cloudy",0.24,0.2879,0.7,0,3,95,98,2012-02-08 06:00:00
9561,"2/8/2012",1,1,2,7,0,"wed","yes","2_Mist+cloudy",0.24,0.2576,0.7,0.1045,5,276,281,2012-02-08 07:00:00
9562,"2/8/2012",1,1,2,8,0,"wed","yes","2_Mist+cloudy",0.24,0.2273,0.7,0.2239,13,495,508,2012-02-08 08:00:00
9563,"2/8/2012",1,1,2,9,0,"wed","yes","2_Mist+cloudy",0.24,0.2576,0.7,0.1642,8,245,253,2012-02-08 09:00:00
9564,"2/8/2012",1,1,2,10,0,"wed","yes","2_Mist+cloudy",0.26,0.2576,0.7,0.2239,1,107,108,2012-02-08 10:00:00
9565,"2/8/2012",1,1,2,11,0,"wed","yes","2_Mist+cloudy",0.26,0.2576,0.65,0.2239,5,97,102,2012-02-08 11:00:00
9566,"2/8/2012",1,1,2,12,0,"wed","yes","2_Mist+cloudy",0.28,0.2576,0.65,0.2836,14,124,138,2012-02-08 12:00:00
9567,"2/8/2012",1,1,2,13,0,"wed","yes","2_Mist+cloudy",0.28,0.2879,0.61,0.1045,15,111,126,2012-02-08 13:00:00
9568,"2/8/2012",1,1,2,14,0,"wed","yes","2_Mist+cloudy",0.3,0.303,0.56,0.1642,8,100,108,2012-02-08 14:00:00
9569,"2/8/2012",1,1,2,15,0,"wed","yes","3_Light snow/rain",0.3,0.3182,0.61,0.1045,5,49,54,2012-02-08 15:00:00
9570,"2/8/2012",1,1,2,16,0,"wed","yes","3_Light snow/rain",0.26,0.2727,0.81,0.1045,2,73,75,2012-02-08 16:00:00
9571,"2/8/2012",1,1,2,17,0,"wed","yes","3_Light snow/rain",0.24,0.2576,0.87,0.1045,8,147,155,2012-02-08 17:00:00
9572,"2/8/2012",1,1,2,18,0,"wed","yes","3_Light snow/rain",0.24,0.2576,0.87,0.1045,4,163,167,2012-02-08 18:00:00
9573,"2/8/2012",1,1,2,19,0,"wed","yes","3_Light snow/rain",0.24,0.2576,0.87,0.1045,3,158,161,2012-02-08 19:00:00
9574,"2/8/2012",1,1,2,20,0,"wed","yes","3_Light snow/rain",0.24,0.2424,0.87,0.1343,3,122,125,2012-02-08 20:00:00
9575,"2/8/2012",1,1,2,21,0,"wed","yes","3_Light snow/rain",0.24,0.2273,0.87,0.194,3,126,129,2012-02-08 21:00:00
9576,"2/8/2012",1,1,2,22,0,"wed","yes","2_Mist+cloudy",0.24,0.2424,0.87,0.1343,3,95,98,2012-02-08 22:00:00
9577,"2/8/2012",1,1,2,23,0,"wed","yes","2_Mist+cloudy",0.24,0.2424,0.87,0.1642,3,57,60,2012-02-08 23:00:00
9578,"2/9/2012",1,1,2,0,0,"thu","yes","2_Mist+cloudy",0.24,0.2424,0.87,0.1642,3,23,26,2012-02-09 00:00:00
9579,"2/9/2012",1,1,2,1,0,"thu","yes","2_Mist+cloudy",0.24,0.2424,0.87,0.1343,2,10,12,2012-02-09 01:00:00
9580,"2/9/2012",1,1,2,2,0,"thu","yes","1_clear",0.22,0.2273,0.8,0.1343,0,2,2,2012-02-09 02:00:00
9581,"2/9/2012",1,1,2,3,0,"thu","yes","1_clear",0.22,0.2121,0.8,0.2836,0,4,4,2012-02-09 03:00:00
9582,"2/9/2012",1,1,2,4,0,"thu","yes","2_Mist+cloudy",0.22,0.197,0.75,0.4478,0,1,1,2012-02-09 04:00:00
9583,"2/9/2012",1,1,2,5,0,"thu","yes","1_clear",0.2,0.1818,0.75,0.2836,0,18,18,2012-02-09 05:00:00
9584,"2/9/2012",1,1,2,6,0,"thu","yes","1_clear",0.2,0.1818,0.75,0.2836,1,75,76,2012-02-09 06:00:00
9585,"2/9/2012",1,1,2,7,0,"thu","yes","1_clear",0.2,0.197,0.69,0.2537,4,263,267,2012-02-09 07:00:00
9586,"2/9/2012",1,1,2,8,0,"thu","yes","1_clear",0.2,0.197,0.64,0.2537,11,473,484,2012-02-09 08:00:00
9587,"2/9/2012",1,1,2,9,0,"thu","yes","1_clear",0.2,0.197,0.59,0.2239,9,229,238,2012-02-09 09:00:00
9588,"2/9/2012",1,1,2,10,0,"thu","yes","1_clear",0.22,0.2121,0.51,0.2239,7,90,97,2012-02-09 10:00:00
9589,"2/9/2012",1,1,2,11,0,"thu","yes","1_clear",0.24,0.2273,0.52,0.2239,4,95,99,2012-02-09 11:00:00
9590,"2/9/2012",1,1,2,12,0,"thu","yes","1_clear",0.26,0.2273,0.48,0.3284,10,148,158,2012-02-09 12:00:00
9591,"2/9/2012",1,1,2,13,0,"thu","yes","1_clear",0.3,0.2727,0.42,0.3284,10,144,154,2012-02-09 13:00:00
9592,"2/9/2012",1,1,2,14,0,"thu","yes","1_clear",0.32,0.303,0.39,0.2985,18,126,144,2012-02-09 14:00:00
9593,"2/9/2012",1,1,2,15,0,"thu","yes","1_clear",0.32,0.303,0.36,0.2985,14,120,134,2012-02-09 15:00:00
9594,"2/9/2012",1,1,2,16,0,"thu","yes","1_clear",0.34,0.3333,0.36,0,15,223,238,2012-02-09 16:00:00
9595,"2/9/2012",1,1,2,17,0,"thu","yes","1_clear",0.34,0.3333,0.34,0.1343,12,387,399,2012-02-09 17:00:00
9596,"2/9/2012",1,1,2,18,0,"thu","yes","1_clear",0.34,0.3333,0.31,0.1642,13,404,417,2012-02-09 18:00:00
9597,"2/9/2012",1,1,2,19,0,"thu","yes","1_clear",0.32,0.3333,0.33,0.1045,8,287,295,2012-02-09 19:00:00
9598,"2/9/2012",1,1,2,20,0,"thu","yes","1_clear",0.32,0.3485,0.36,0,2,197,199,2012-02-09 20:00:00
9599,"2/9/2012",1,1,2,21,0,"thu","yes","1_clear",0.3,0.3182,0.52,0.0896,8,169,177,2012-02-09 21:00:00
9600,"2/9/2012",1,1,2,22,0,"thu","yes","2_Mist+cloudy",0.3,0.3333,0.56,0,3,104,107,2012-02-09 22:00:00
9601,"2/9/2012",1,1,2,23,0,"thu","yes","2_Mist+cloudy",0.3,0.3333,0.52,0,9,75,84,2012-02-09 23:00:00
9602,"2/10/2012",1,1,2,0,0,"fri","yes","2_Mist+cloudy",0.28,0.303,0.65,0.0896,4,39,43,2012-02-10 00:00:00
9603,"2/10/2012",1,1,2,1,0,"fri","yes","2_Mist+cloudy",0.28,0.303,0.61,0.0896,2,11,13,2012-02-10 01:00:00
9604,"2/10/2012",1,1,2,2,0,"fri","yes","1_clear",0.26,0.2879,0.52,0.0896,7,9,16,2012-02-10 02:00:00
9605,"2/10/2012",1,1,2,3,0,"fri","yes","1_clear",0.26,0.2879,0.56,0.0896,0,5,5,2012-02-10 03:00:00
9606,"2/10/2012",1,1,2,4,0,"fri","yes","1_clear",0.26,0.2879,0.56,0.0896,0,2,2,2012-02-10 04:00:00
9607,"2/10/2012",1,1,2,5,0,"fri","yes","1_clear",0.24,0.2273,0.52,0.2239,0,17,17,2012-02-10 05:00:00
9608,"2/10/2012",1,1,2,6,0,"fri","yes","1_clear",0.2,0.197,0.59,0.194,3,61,64,2012-02-10 06:00:00
9609,"2/10/2012",1,1,2,7,0,"fri","yes","1_clear",0.2,0.2121,0.59,0.1642,5,225,230,2012-02-10 07:00:00
9610,"2/10/2012",1,1,2,8,0,"fri","yes","1_clear",0.2,0.2121,0.59,0.1642,1,447,448,2012-02-10 08:00:00
9611,"2/10/2012",1,1,2,9,0,"fri","yes","1_clear",0.22,0.2273,0.55,0.1642,10,265,275,2012-02-10 09:00:00
9612,"2/10/2012",1,1,2,10,0,"fri","yes","2_Mist+cloudy",0.26,0.2727,0.48,0.1343,5,119,124,2012-02-10 10:00:00
9613,"2/10/2012",1,1,2,11,0,"fri","yes","2_Mist+cloudy",0.28,0.2879,0.45,0.1045,19,134,153,2012-02-10 11:00:00
9614,"2/10/2012",1,1,2,12,0,"fri","yes","2_Mist+cloudy",0.3,0.303,0.42,0.1343,8,168,176,2012-02-10 12:00:00
9615,"2/10/2012",1,1,2,13,0,"fri","yes","2_Mist+cloudy",0.3,0.3182,0.42,0.0896,22,170,192,2012-02-10 13:00:00
9616,"2/10/2012",1,1,2,14,0,"fri","yes","2_Mist+cloudy",0.32,0.3333,0.39,0.0896,8,138,146,2012-02-10 14:00:00
9617,"2/10/2012",1,1,2,15,0,"fri","yes","2_Mist+cloudy",0.32,0.3333,0.45,0.1343,27,164,191,2012-02-10 15:00:00
9618,"2/10/2012",1,1,2,16,0,"fri","yes","2_Mist+cloudy",0.34,0.3182,0.42,0.2537,28,240,268,2012-02-10 16:00:00
9619,"2/10/2012",1,1,2,17,0,"fri","yes","2_Mist+cloudy",0.34,0.3333,0.42,0.194,15,381,396,2012-02-10 17:00:00
9620,"2/10/2012",1,1,2,18,0,"fri","yes","3_Light snow/rain",0.3,0.303,0.61,0.1343,14,345,359,2012-02-10 18:00:00
9621,"2/10/2012",1,1,2,19,0,"fri","yes","2_Mist+cloudy",0.32,0.3485,0.57,0,16,246,262,2012-02-10 19:00:00
9622,"2/10/2012",1,1,2,20,0,"fri","yes","2_Mist+cloudy",0.32,0.3485,0.57,0,7,144,151,2012-02-10 20:00:00
9623,"2/10/2012",1,1,2,21,0,"fri","yes","2_Mist+cloudy",0.32,0.3333,0.66,0.0896,14,108,122,2012-02-10 21:00:00
9624,"2/10/2012",1,1,2,22,0,"fri","yes","2_Mist+cloudy",0.32,0.3485,0.66,0,11,102,113,2012-02-10 22:00:00
9625,"2/10/2012",1,1,2,23,0,"fri","yes","2_Mist+cloudy",0.3,0.3182,0.7,0.0896,1,64,65,2012-02-10 23:00:00
9626,"2/11/2012",1,1,2,0,0,"sat","no","2_Mist+cloudy",0.3,0.303,0.7,0.1343,3,50,53,2012-02-11 00:00:00
9627,"2/11/2012",1,1,2,1,0,"sat","no","3_Light snow/rain",0.28,0.2879,0.81,0.1343,2,43,45,2012-02-11 01:00:00
9628,"2/11/2012",1,1,2,2,0,"sat","no","3_Light snow/rain",0.26,0.2576,0.81,0.194,2,24,26,2012-02-11 02:00:00
9629,"2/11/2012",1,1,2,3,0,"sat","no","3_Light snow/rain",0.24,0.2273,0.87,0.2239,0,9,9,2012-02-11 03:00:00
9630,"2/11/2012",1,1,2,4,0,"sat","no","3_Light snow/rain",0.24,0.2273,0.87,0.2239,0,4,4,2012-02-11 04:00:00
9631,"2/11/2012",1,1,2,5,0,"sat","no","3_Light snow/rain",0.22,0.2273,0.93,0.1642,0,2,2,2012-02-11 05:00:00
9632,"2/11/2012",1,1,2,6,0,"sat","no","3_Light snow/rain",0.22,0.2273,0.93,0.1343,1,8,9,2012-02-11 06:00:00
9633,"2/11/2012",1,1,2,7,0,"sat","no","3_Light snow/rain",0.22,0.2273,0.93,0.1343,0,19,19,2012-02-11 07:00:00
9634,"2/11/2012",1,1,2,8,0,"sat","no","3_Light snow/rain",0.22,0.2273,0.93,0.1343,1,77,78,2012-02-11 08:00:00
9635,"2/11/2012",1,1,2,9,0,"sat","no","3_Light snow/rain",0.22,0.2424,0.93,0.1045,5,85,90,2012-02-11 09:00:00
9636,"2/11/2012",1,1,2,10,0,"sat","no","3_Light snow/rain",0.22,0.2424,0.93,0.1045,23,143,166,2012-02-11 10:00:00
9637,"2/11/2012",1,1,2,11,0,"sat","no","2_Mist+cloudy",0.24,0.2576,0.81,0.1045,26,157,183,2012-02-11 11:00:00
9638,"2/11/2012",1,1,2,12,0,"sat","no","2_Mist+cloudy",0.26,0.2576,0.81,0.1642,25,196,221,2012-02-11 12:00:00
9639,"2/11/2012",1,1,2,13,0,"sat","no","2_Mist+cloudy",0.26,0.2424,0.81,0.2836,18,217,235,2012-02-11 13:00:00
9640,"2/11/2012",1,1,2,14,0,"sat","no","2_Mist+cloudy",0.26,0.2424,0.81,0.2537,38,205,243,2012-02-11 14:00:00
9641,"2/11/2012",1,1,2,15,0,"sat","no","2_Mist+cloudy",0.3,0.2727,0.61,0.2985,12,112,124,2012-02-11 15:00:00
9642,"2/11/2012",1,1,2,16,0,"sat","no","3_Light snow/rain",0.22,0.197,0.75,0.4179,12,134,146,2012-02-11 16:00:00
9643,"2/11/2012",1,1,2,17,0,"sat","no","3_Light snow/rain",0.22,0.1818,0.69,0.4627,13,131,144,2012-02-11 17:00:00
9644,"2/11/2012",1,1,2,18,0,"sat","no","2_Mist+cloudy",0.22,0.1818,0.47,0.6567,3,105,108,2012-02-11 18:00:00
9645,"2/11/2012",1,1,2,19,0,"sat","no","2_Mist+cloudy",0.2,0.1515,0.4,0.5522,2,85,87,2012-02-11 19:00:00
9646,"2/11/2012",1,1,2,20,0,"sat","no","2_Mist+cloudy",0.16,0.1212,0.43,0.5522,1,62,63,2012-02-11 20:00:00
9647,"2/11/2012",1,1,2,21,0,"sat","no","1_clear",0.14,0.0758,0.43,0.6418,5,43,48,2012-02-11 21:00:00
9648,"2/11/2012",1,1,2,22,0,"sat","no","2_Mist+cloudy",0.14,0.1061,0.39,0.3881,0,46,46,2012-02-11 22:00:00
9649,"2/11/2012",1,1,2,23,0,"sat","no","3_Light snow/rain",0.12,0.0758,0.5,0.4925,0,20,20,2012-02-11 23:00:00
9650,"2/12/2012",1,1,2,0,0,"Sun","no","3_Light snow/rain",0.1,0.0758,0.68,0.3881,0,21,21,2012-02-12 00:00:00
9651,"2/12/2012",1,1,2,1,0,"Sun","no","3_Light snow/rain",0.08,0.0455,0.79,0.4627,0,24,24,2012-02-12 01:00:00
9652,"2/12/2012",1,1,2,2,0,"Sun","no","2_Mist+cloudy",0.1,0.0606,0.58,0.5821,1,26,27,2012-02-12 02:00:00
9653,"2/12/2012",1,1,2,3,0,"Sun","no","2_Mist+cloudy",0.1,0.0455,0.46,0.6866,0,14,14,2012-02-12 03:00:00
9654,"2/12/2012",1,1,2,4,0,"Sun","no","2_Mist+cloudy",0.1,0.0455,0.46,0.7164,0,1,1,2012-02-12 04:00:00
9655,"2/12/2012",1,1,2,5,0,"Sun","no","1_clear",0.1,0.0758,0.49,0.3881,0,3,3,2012-02-12 05:00:00
9656,"2/12/2012",1,1,2,6,0,"Sun","no","1_clear",0.1,0.0758,0.49,0.3881,0,2,2,2012-02-12 06:00:00
9657,"2/12/2012",1,1,2,7,0,"Sun","no","1_clear",0.08,0.0909,0.53,0.194,0,18,18,2012-02-12 07:00:00
9658,"2/12/2012",1,1,2,8,0,"Sun","no","1_clear",0.08,0.0758,0.53,0.2537,0,26,26,2012-02-12 08:00:00
9659,"2/12/2012",1,1,2,9,0,"Sun","no","1_clear",0.1,0.0909,0.49,0.2985,3,60,63,2012-02-12 09:00:00
9660,"2/12/2012",1,1,2,10,0,"Sun","no","1_clear",0.12,0.1061,0.42,0.3582,8,83,91,2012-02-12 10:00:00
9661,"2/12/2012",1,1,2,11,0,"Sun","no","1_clear",0.12,0.1061,0.42,0.2985,3,121,124,2012-02-12 11:00:00
9662,"2/12/2012",1,1,2,12,0,"Sun","no","1_clear",0.14,0.0758,0.39,0.6418,7,133,140,2012-02-12 12:00:00
9663,"2/12/2012",1,1,2,13,0,"Sun","no","1_clear",0.16,0.1212,0.4,0.4478,10,128,138,2012-02-12 13:00:00
9664,"2/12/2012",1,1,2,14,0,"Sun","no","1_clear",0.16,0.1212,0.4,0.5224,9,102,111,2012-02-12 14:00:00
9665,"2/12/2012",1,1,2,15,0,"Sun","no","1_clear",0.16,0.1212,0.4,0.5522,5,150,155,2012-02-12 15:00:00
9666,"2/12/2012",1,1,2,16,0,"Sun","no","1_clear",0.2,0.1667,0.34,0.4627,16,148,164,2012-02-12 16:00:00
9667,"2/12/2012",1,1,2,17,0,"Sun","no","1_clear",0.18,0.1515,0.37,0.4179,4,83,87,2012-02-12 17:00:00
9668,"2/12/2012",1,1,2,18,0,"Sun","no","1_clear",0.16,0.1212,0.4,0.4627,4,92,96,2012-02-12 18:00:00
9669,"2/12/2012",1,1,2,19,0,"Sun","no","1_clear",0.16,0.1364,0.4,0.2836,2,78,80,2012-02-12 19:00:00
9670,"2/12/2012",1,1,2,20,0,"Sun","no","1_clear",0.14,0.1212,0.42,0.3284,1,56,57,2012-02-12 20:00:00
9671,"2/12/2012",1,1,2,21,0,"Sun","no","1_clear",0.14,0.1212,0.43,0.2985,0,36,36,2012-02-12 21:00:00
9672,"2/12/2012",1,1,2,22,0,"Sun","no","1_clear",0.14,0.1515,0.43,0.1642,0,28,28,2012-02-12 22:00:00
9673,"2/12/2012",1,1,2,23,0,"Sun","no","1_clear",0.14,0.1364,0.43,0.2239,0,23,23,2012-02-12 23:00:00
9674,"2/13/2012",1,1,2,0,0,"mon","yes","1_clear",0.14,0.1364,0.46,0.2239,0,9,9,2012-02-13 00:00:00
9675,"2/13/2012",1,1,2,1,0,"mon","yes","1_clear",0.12,0.1212,0.5,0.2239,0,6,6,2012-02-13 01:00:00
9676,"2/13/2012",1,1,2,2,0,"mon","yes","1_clear",0.14,0.1364,0.46,0.194,0,4,4,2012-02-13 02:00:00
9677,"2/13/2012",1,1,2,3,0,"mon","yes","1_clear",0.12,0.1515,0.54,0.1045,0,1,1,2012-02-13 03:00:00
9678,"2/13/2012",1,1,2,4,0,"mon","yes","1_clear",0.12,0.1667,0.54,0.0896,0,2,2,2012-02-13 04:00:00
9679,"2/13/2012",1,1,2,5,0,"mon","yes","1_clear",0.1,0.1212,0.58,0.1343,0,17,17,2012-02-13 05:00:00
9680,"2/13/2012",1,1,2,6,0,"mon","yes","1_clear",0.1,0.1061,0.54,0.2239,1,71,72,2012-02-13 06:00:00
9681,"2/13/2012",1,1,2,7,0,"mon","yes","1_clear",0.1,0.1061,0.54,0.194,1,194,195,2012-02-13 07:00:00
9682,"2/13/2012",1,1,2,8,0,"mon","yes","1_clear",0.1,0.1212,0.54,0.1343,4,413,417,2012-02-13 08:00:00
9683,"2/13/2012",1,1,2,9,0,"mon","yes","1_clear",0.12,0.1364,0.5,0.194,7,198,205,2012-02-13 09:00:00
9684,"2/13/2012",1,1,2,10,0,"mon","yes","1_clear",0.14,0.1515,0.5,0.1343,1,70,71,2012-02-13 10:00:00
9685,"2/13/2012",1,1,2,11,0,"mon","yes","1_clear",0.22,0.2273,0.37,0.194,5,85,90,2012-02-13 11:00:00
9686,"2/13/2012",1,1,2,12,0,"mon","yes","1_clear",0.28,0.2576,0.28,0.3284,7,111,118,2012-02-13 12:00:00
9687,"2/13/2012",1,1,2,13,0,"mon","yes","1_clear",0.32,0.303,0.22,0.2239,11,129,140,2012-02-13 13:00:00
9688,"2/13/2012",1,1,2,14,0,"mon","yes","1_clear",0.34,0.3485,0.23,0.1045,10,125,135,2012-02-13 14:00:00
9689,"2/13/2012",1,1,2,15,0,"mon","yes","1_clear",0.36,0.3485,0.27,0.1343,10,145,155,2012-02-13 15:00:00
9690,"2/13/2012",1,1,2,16,0,"mon","yes","1_clear",0.36,0.3485,0.23,0.194,5,206,211,2012-02-13 16:00:00
9691,"2/13/2012",1,1,2,17,0,"mon","yes","1_clear",0.36,0.3485,0.23,0.194,8,399,407,2012-02-13 17:00:00
9692,"2/13/2012",1,1,2,18,0,"mon","yes","1_clear",0.34,0.3182,0.25,0.2537,6,399,405,2012-02-13 18:00:00
